budget;target_energy;irradiation_min;price_coeff;transport_cost;status;minimum_energy;maximum_affordable_energy;recommended_energy;installation_cost;selected_panel;selected_battery;selected_inverter;scenario
7663572;0.551;2.4298;1.2243;220125;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
11014892;1.2183;3.5374;0.9251;237413;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
2104718;1.6547;4.0605;1.298;231582;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
10217116;7.1136;2.9462;1.1521;234448;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
22044593;3.7465;3.3456;0.8504;86808;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
16887237;4.6891;5.3146;1.3134;183124;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
10676807;7.5386;2.8954;1.1076;162688;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
24227416;6.6674;4.7204;0.9786;169860;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
27952158;3.1847;2.8519;1.0707;244043;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
20994665;2.426;2.9117;1.1571;122035;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
15927639;0.8724;2.7468;1.2512;211033;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
25565152;3.435;4.2663;0.9598;138830;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
24239549;2.116;2.2292;1.0828;117440;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
21516826;0.3081;2.3878;1.1782;43979;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
17349749;4.3153;4.5351;1.2427;169624;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
11908232;4.2387;3.1301;1.14;37294;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
7656493;5.6104;3.9179;1.1216;6801;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
8104204;1.4502;4.7851;1.1922;149222;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
26542719;1.9848;3.2435;1.2;201155;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
14054836;0.7747;3.6314;1.0963;149210;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
15267675;6.8704;4.7502;1.2877;56654;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
10435053;7.0614;2.6326;1.0291;77480;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
3104836;3.2438;2.6083;0.8639;229069;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
14560932;5.4245;3.3933;1.0399;238976;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
29602705;4.279;5.3609;1.2725;182115;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
7578015;2.5962;4.7144;1.2636;20971;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
5107766;3.3528;2.6121;1.1885;176527;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
5628761;1.2193;4.2628;1.2001;100157;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
17053151;4.742;5.2255;1.2386;125842;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
17613515;0.5269;4.7546;0.9805;194159;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
1794855;6.7658;4.8298;1.3249;135310;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
16324428;6.1243;2.8718;1.0289;64408;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
29282267;1.8194;4.7769;1.2376;134389;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
27217073;3.7442;2.4678;0.9284;195337;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
21393688;1.7844;4.6785;0.9442;109179;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
4452721;4.2484;4.4892;0.8902;37010;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
14663042;4.3306;4.8503;1.1729;54712;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
8157660;3.5398;3.8244;1.0358;107722;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
9183539;1.9726;4.4195;0.9677;38730;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
8667280;2.2723;3.4128;1.023;187932;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
9010198;7.0539;4.1058;0.9418;214129;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
13914210;4.0539;4.9822;0.8935;200;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
25208317;0.4211;4.7642;0.9025;127281;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
6644236;6.3261;5.1527;1.1931;239802;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
19121749;6.3292;2.2795;1.0119;9511;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
8863427;5.0145;3.5336;0.9285;50387;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
26275652;2.6404;4.133;1.1006;49807;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
5397466;3.2331;3.2549;1.0709;106722;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
21895768;2.5599;5.1126;1.3185;193973;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
17742005;0.5286;4.7184;1.1215;75164;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
21132740;3.5456;3.4171;0.8877;189467;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
27063559;0.9766;3.6153;1.0011;200312;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
16037963;3.2974;5.2086;0.9865;161871;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
1336385;7.1255;3.8517;1.2442;66335;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
2959563;0.6864;5.2936;1.1321;108750;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
8734645;6.9321;4.3348;0.9523;31897;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
12625702;3.7793;3.4688;1.0135;95355;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
2603179;4.4383;3.8182;1.2186;141573;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
27570126;6.062;4.3435;0.9491;24770;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
19167196;2.5946;3.1648;1.0609;52243;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
3044115;1.2307;5.3554;1.1694;148286;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
12673377;7.0981;2.4817;1.3238;133297;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
29962323;5.2974;3.4232;0.8605;120745;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
13444926;6.4706;2.9932;1.3082;232754;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
8059879;0.4236;3.8336;0.9958;155787;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
28443479;7.8527;4.0602;1.1034;100657;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
23107056;0.8977;2.9387;0.855;88189;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
6923923;0.9891;2.6212;0.9948;204519;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
29048334;0.9279;3.241;0.9141;170205;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
26706656;6.6084;3.7169;0.9482;112259;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
25117247;6.9802;3.2735;0.9205;106842;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
20038129;4.9744;2.481;1.3017;84138;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
19639540;4.927;4.7353;1.0737;186773;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
22027077;1.033;4.2163;0.9575;209803;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
25187349;4.3271;3.8187;1.2417;31884;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
22793298;1.6627;4.5431;0.8518;177714;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
3298899;1.154;2.7708;1.199;234755;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
5810531;2.2922;2.6967;1.3043;25291;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
15943992;6.0334;5.2574;0.8858;120451;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
28027554;7.6779;2.4659;1.3107;66927;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
5607987;6.446;4.4521;1.3177;72341;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
6274453;1.9335;4.8075;0.9565;86945;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
11098391;6.217;3.3511;0.9192;191989;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
25766679;4.5748;3.6339;1.1912;143599;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
28261190;0.3509;4.4164;0.8785;36091;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
23270502;3.8642;2.663;1.2315;161511;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
3541131;4.6919;4.8801;1.0276;179479;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
9252246;6.7411;3.9383;1.1511;221644;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
9043792;0.9054;2.2939;0.8902;158202;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
5162790;4.8126;4.2609;1.283;43090;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
29269963;7.9446;4.3865;1.3331;91056;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
2470739;6.6388;3.3476;1.1966;167823;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
9307140;4.645;3.3962;1.3408;227370;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
13214906;2.3454;4.4168;1.2506;11162;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
16791233;1.6924;5.1706;1.2299;214075;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
6261760;5.303;3.918;1.3323;55198;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
7706491;4.0916;4.8831;1.2799;31543;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
1188861;2.9527;2.465;0.9201;242955;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
7885569;0.7361;2.39;1.183;206119;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
19333480;4.7043;3.0959;1.3211;155708;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
20217193;3.4009;2.457;1.0705;83342;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
8109054;4.6511;3.1738;0.8732;27818;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
8878445;4.7616;3.7125;1.0607;30018;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
7763426;3.2671;2.3598;1.3427;150747;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
26694797;1.2931;2.2362;0.9444;191425;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
3394424;7.99;5.327;1.2273;193745;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
14806264;0.6786;3.7718;1.1965;2386;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
22812753;6.7735;4.0536;0.9648;1181;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
3494754;5.3229;4.0553;1.119;53580;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
22811873;2.7872;2.4211;1.1924;218721;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
2118563;6.7755;2.2759;0.9995;37714;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
7132116;6.8231;5.2602;0.9675;230683;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
20917295;3.9872;3.2448;0.8573;109829;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
22954112;3.8534;4.728;1.2963;62038;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
11806983;0.903;2.8193;1.0602;232556;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
25687269;4.9515;4.7655;1.1821;188818;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
23493142;3.3526;4.3381;0.9801;206323;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
20195045;1.6568;3.1734;1.2548;63234;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
17101616;3.0912;3.848;1.321;246828;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
11982510;7.4522;4.7636;1.1371;172751;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
20375652;4.3241;2.557;0.9625;183309;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
14325818;5.8129;4.2802;1.0889;68815;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
2125368;3.6886;3.6275;1.0066;1761;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
12410116;3.1318;2.5522;0.9213;99026;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
28355043;7.8641;4.9248;0.8724;62952;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
16324651;4.7251;3.8291;1.2143;9423;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
18146943;3.5502;3.4646;1.1355;26537;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
4803860;7.9164;3.4686;1.3071;229281;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
16260312;5.6573;3.6585;1.0348;75284;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
13963593;7.637;4.4825;0.8564;212594;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
20323098;0.7406;3.8311;1.057;98132;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
27524776;6.4153;3.9166;1.2949;16339;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
19764467;0.9052;4.088;0.9279;73084;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
6205309;4.0452;4.2267;1.2661;48768;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
20070768;0.4036;4.8417;1.0848;131410;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
28657257;2.2333;2.9339;0.8695;199556;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
22858709;5.1216;5.3541;0.9462;198939;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
12593033;2.8605;4.877;1.3388;70708;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
22459713;2.3884;4.1348;0.9213;88988;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
12143641;3.2646;2.35;0.8817;90847;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
21511193;5.2366;2.5348;1.2863;230297;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
29086814;5.6414;4.301;0.8627;118989;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
8266282;0.6596;5.2061;1.1948;242910;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
20935394;2.6338;4.385;1.0949;55297;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
25275963;5.7575;2.8487;1.339;90770;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
25049168;2.6602;4.0052;1.2474;178696;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
24578948;7.2064;5.2455;1.0531;182657;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
26489024;2.3916;3.5387;1.0596;2747;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
20867730;4.6669;4.5882;1.0963;78480;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
25333281;5.0035;3.7392;1.2112;85010;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
20096219;6.6022;2.7272;0.8845;26526;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
4184836;5.0059;2.4203;1.1062;19281;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
15968083;3.9326;3.4287;1.2047;174735;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
9676858;3.8411;3.5642;1.0264;237821;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
25507557;5.0562;5.0028;0.8623;105913;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
17496680;0.3808;5.1695;0.8696;80013;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
27778768;2.4349;5.1682;0.9231;108798;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
6854784;5.6898;2.6376;1.0513;48033;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
10597934;6.4821;4.1479;1.131;204523;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
24990783;1.3209;3.7171;0.8837;97073;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
4087675;6.3097;2.3431;0.8693;167047;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
14293678;7.6817;3.9632;0.8979;150717;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
3966640;5.8013;5.3108;1.0827;247045;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
1481821;4.0454;4.9369;0.9119;119206;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
19863129;0.6392;4.1732;1.061;47298;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
19101498;3.539;3.1572;1.2151;232754;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
24500981;6.38;3.816;1.2905;144324;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
14924334;0.296;3.5381;1.3008;61893;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
26642141;6.6123;5.2849;0.8852;121579;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
26715310;4.3884;4.0794;1.1861;135158;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
18995477;0.6932;3.269;1.2969;64549;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
23867626;6.7692;4.7485;1.2721;159392;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
5228220;1.4637;3.4613;1.2541;33128;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
10620338;6.2427;2.5805;0.9679;202688;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
7557195;2.4905;4.5155;1.0762;212511;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
8552257;2.0398;3.2378;1.1917;142606;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
16464385;7.4362;4.6722;1.3289;115902;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
22843437;0.6594;5.2145;0.9245;165952;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
7687848;3.6795;4.9035;1.1165;11439;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
11976266;4.0822;4.732;0.9796;209196;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
29096991;6.9512;2.431;1.3216;187383;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
16174100;3.0259;3.3674;1.13;153627;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
11183264;2.3293;3.2978;1.1918;144459;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
22509249;4.1825;4.7683;0.9501;164829;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
19996012;1.8585;2.5298;1.0049;77944;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
9316131;5.1083;3.2507;1.2432;244962;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
5240871;2.1337;3.8987;1.0192;225198;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
13882409;1.9704;3.0407;0.9965;176979;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
8247382;1.8227;5.0033;1.1905;72581;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
15423103;0.6878;5.0116;0.9804;35227;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
7415811;1.8613;3.1129;1.1218;179583;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
1632708;0.741;4.5859;1.1587;145177;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
10883037;7.8437;3.17;1.0565;3273;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
2720741;2.5467;4.2074;1.038;249248;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
4316319;3.0075;5.3281;1.3421;233335;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
11329247;2.4204;4.6603;1.2384;4135;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
2264279;4.5942;2.8023;1.3336;42759;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
18169327;2.0021;3.2971;0.9412;708;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
10178971;3.8009;2.2405;1.0775;212223;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
6159995;4.7181;2.9573;1.2508;88621;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
24384081;0.4458;4.474;0.9817;63012;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
3369289;2.3762;2.397;0.9206;107339;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
4714457;3.904;4.7857;0.931;174581;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
2707000;4.9483;4.0151;1.1262;1522;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
22603967;0.9907;4.9367;1.1147;234195;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
28163057;3.9753;3.3537;1.0434;184692;"no_catalog_solution";"";"";"";"";"";"";"";"Catalogue incomplet"
